introgression_tract,Sdro,Sfra,Spal,Hpul,Overlapping Gene,Gene Name,Gene Length,Overlapping Bases,Percent Introgressed,Gene Coordinates,ECB Gene ID,Gene Synonyms,Curation Status,Gene Info,Echinobase GO,Echinobase KO,Tu GO
NW-022145610.1:29438627-29523735,14.03,19.25,13.66,10.01,LOC105438997,"myosin heavy chain, clone 203-like",17723,17723,100.0,NW_022145610.1:29479218-29496941,ECB-GENEPAGE-23144367,hypothetical protein-1497; recQ family DNA helicase-like|Sp-Hypp_1497|SPU_004081|hypothetical protein-1497|recQ family DNA helicase-like,partially curated,n/a,n/a,n/a,n/a
NW-022145605.1:20725771-20810004,19.86,24.62,5.52,8.77,LOC115926417,short-chain collagen C4-like,2055,2055,100.0,NW_022145605.1:20766002-20768057,ECB-GENEPAGE-23109440,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145605.1:20725771-20810004,19.86,24.62,5.52,8.77,LOC763452,ras-related protein Rab-34,5404,10,0.1850481125092524,NW_022145605.1:20720377-20725781,ECB-GENEPAGE-23109431,n/a,partially curated,n/a,"GO:0003924,GO:0005525",n/a,n/a
NW-022145594.1:10202387-10285976,18.46,23.99,9.67,14.19,LOC115920902,uncharacterized LOC115920902,2611,2611,100.0,NW_022145594.1:10244445-10247056,ECB-GENEPAGE-23028715,SPU_027102|Sp-Hypp_1197|SPU_010489,partially curated,n/a,n/a,n/a,n/a
NW-022145594.1:10202387-10285976,18.46,23.99,9.67,14.19,LOC115918416,centrosomal protein of 164 kDa-like,5294,5294,100.0,NW_022145594.1:10279039-10284333,ECB-GENEPAGE-23028729,SPU_021618|Sp-Cep164L|SPU_010489|Sp-Cep164|SPU_011840|centrosomal protein 164kDa,partially curated,n/a,n/a,n/a,n/a
NW-022145594.1:10202387-10285976,18.46,23.99,9.67,14.19,LOC115920901,uncharacterized LOC115920901,2621,2621,100.0,NW_022145594.1:10253806-10256427,ECB-GENEPAGE-23028720,SPU_027102|Sp-Hypp_1197|SPU_010489,partially curated,n/a,n/a,n/a,n/a
NW-022145594.1:10202387-10285976,18.46,23.99,9.67,14.19,LOC100892989,centrosomal protein of 164 kDa,43696,997,2.28167337971439,NW_022145594.1:10284979-10328675,ECB-GENEPAGE-23028735,Sp-Hypp_2835|SPU_021618|Sp-Cep164L|SPU_026324,partially curated,n/a,n/a,n/a,n/a
NW-022145594.1:10202387-10285976,18.46,23.99,9.67,14.19,LOC115921460,uncharacterized LOC115921460,13484,13484,100.0,NW_022145594.1:10219879-10233363,ECB-GENEPAGE-23028711,SPU_010489,partially curated,n/a,n/a,n/a,n/a
NW-022145600.1:15501727-15578972,11.12,19.06,5.75,17.94,LOC581387,protein FAM166B,9288,9288,100.0,NW_022145600.1:15548986-15558274,ECB-GENEPAGE-23075212,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145600.1:15501727-15578972,11.12,19.06,5.75,17.94,LOC581331,transient receptor potential cation channel subfamily V member 5,24582,24582,100.0,NW_022145600.1:15524231-15548813,ECB-GENEPAGE-23075207,n/a,partially curated,n/a,"GO:0005216,GO:0016020",KEGG:spu:581331,n/a
NW-022145600.1:15501727-15578972,11.12,19.06,5.75,17.94,LOC581446,uncharacterized LOC581446,28640,17696,61.7877094972067,NW_022145600.1:15561276-15589916,ECB-GENEPAGE-23075219,SPU_006791,partially curated,n/a,GO:0051920,n/a,n/a
NW-022145600.1:15501727-15578972,11.12,19.06,5.75,17.94,LOC115924143,xaa-Pro aminopeptidase 1-like,48276,5785,11.983180048057006,NW_022145600.1:15459236-15507512,ECB-GENEPAGE-23075199,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145605.1:30600949-30605339,23.86,25.78,9.8,17.23,LOC577034,ARF GTPase-activating protein GIT2,56854,4390,7.721532346009076,NW_022145605.1:30571809-30628663,ECB-GENEPAGE-23111764,Sp-Wdr24|SPU_012866|WD repeat domain 24|Sp-Git1|SPU_020518|G protein-coupled receptor kinase interacting ArfGAP 1|ARF GTPase-activating protein GIT1|Sp-Hypp_1787|SPU_008494|hypothetical protein-1787|latrophilin 2-like|Sp-Hypp_2329|SPU_017489|hypothetical protein-2329,partially curated,n/a,n/a,n/a,n/a
NW-022145605.1:30606465-30682195,27.95,35.98,12.47,7.54,LOC115926473,corticotropin-releasing factor receptor 1-like,8017,8017,100.0,NW_022145605.1:30651528-30659545,ECB-GENEPAGE-23111768,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145605.1:30606465-30682195,27.95,35.98,12.47,7.54,LOC115926474,adhesion G-protein coupled receptor D1-like,6147,1024,16.658532617537013,NW_022145605.1:30681171-30687318,ECB-GENEPAGE-23111772,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:13321289-13394569,15.84,18.05,7.74,11.5,LOC115927236,L-gulonolactone oxidase-like,1717,1717,100.0,NW_022145606.1:13379335-13381052,ECB-GENEPAGE-23116163,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:13321289-13394569,15.84,18.05,7.74,11.5,LOC115927237,uncharacterized LOC115927237,1410,351,24.893617021276597,NW_022145606.1:13394218-13395628,ECB-GENEPAGE-23116174,LOC110988160,partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:13310508-13321257,72.61,70.22,16.51,37.73,LOC764246,L-gulonolactone oxidase,27136,10749,39.61158608490566,NW_022145606.1:13295096-13322232,ECB-GENEPAGE-23116154,L-gulono-gamma-lactone oxidase|LGO|Sp-Gulo|L-gulonolactone oxidase|SPU_020886|GLO,partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:13321289-13394569,15.84,18.05,7.74,11.5,LOC590463,ileal sodium/bile acid cotransporter,9742,9742,100.0,NW_022145606.1:13383278-13393020,ECB-GENEPAGE-23116167,"Sp-Slc10a2L_4| solute carrier family 10, member 2-like-4|SPU_022363",partially curated,n/a,"GO:0015293,GO:0016020",KEGG:spu:590463,n/a
NW-022145606.1:13321289-13394569,15.84,18.05,7.74,11.5,LOC115927596,L-gulonolactone oxidase-like,16804,16804,100.0,NW_022145606.1:13354266-13371070,ECB-GENEPAGE-23116159,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145605.1:6564803-6636192,26.22,18.38,9.94,35.35,LOC115926347,uncharacterized LOC115926347,762,762,100.0,NW_022145605.1:6610700-6611462,ECB-GENEPAGE-23105919,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145605.1:6564803-6636192,26.22,18.38,9.94,35.35,LOC115926348,uncharacterized LOC115926348,762,762,100.0,NW_022145605.1:6615590-6616352,ECB-GENEPAGE-23105923,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145605.1:6564803-6636192,26.22,18.38,9.94,35.35,LOC105440739,homeobox protein MIXL1-like,3905,3905,100.0,NW_022145605.1:6627472-6631377,ECB-GENEPAGE-23105927,Sp-PropL|prophet of Pit-1-like|PROP1-like|Sp-mix/mixer/milk|Sp-Hbtf|SPU_004366,partially curated,n/a,n/a,n/a,"TF,TF_Homeo,TF_Homeo"
NW-022145605.1:6564803-6636192,26.22,18.38,9.94,35.35,LOC589089,NGG1 interacting factor 3 like 1,4107,472,11.492573654735818,NW_022145605.1:6635720-6639827,ECB-GENEPAGE-23105932,LOC589089|Sp-Nif3l1|SPU_004365|Nggl interacting factor 3-like 1|NIF3-like protein 1|LOC110986283,curated,n/a,n/a,KEGG:spu:589089,n/a
NW-022145605.1:6557143-6557208,38.42,49.11,16.38,56.66,LOC582567,acyl-CoA dehydrogenase family member 11,17006,65,0.38221804069152066,NW_022145605.1:6557029-6574035,ECB-GENEPAGE-23105913, acdh-11 |Sp-Acdh|SPU_025782|acy coA dehydrogenase family|LOC110987552,partially curated,n/a,n/a,n/a,n/a
NW-022145594.1:40757670-40827590,13.75,25.01,11.67,9.88,LOC115921122,uncharacterized LOC115921122,3236,3236,100.0,NW_022145594.1:40805894-40809130,ECB-GENEPAGE-23033545,SPU_007463|Sp-Lrr3,partially curated,n/a,n/a,n/a,n/a
NW-022145594.1:40757670-40827590,13.75,25.01,11.67,9.88,LOC588156,cytochrome P450 3A9,14690,13116,89.28522804628999,NW_022145594.1:40814474-40829164,ECB-GENEPAGE-23033549,Sp-Cyp3L14|Cytochrome P450 Family 3 like|SPU_015156,partially curated,n/a,n/a,n/a,"Defensome,Defensome_BiotransformationOxidative,Defensome_BiotransformationOxidative"
NW-022145610.1:13474953-13544284,11.23,33.61,13.3,11.26,LOC115929044,latent-transforming growth factor beta-binding protein 2-like,5737,5737,100.0,NW_022145610.1:13506664-13512401,ECB-GENEPAGE-23141033,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:26015009-26083780,22.67,26.19,7.23,28.31,LOC100888083,alpha-N-acetylgalactosamine-specific lectin-like,5413,5413,100.0,NW_022145606.1:26023682-26029095,ECB-GENEPAGE-23118277,Clect_78|SPU_015726,partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:25991934-25998761,11.3,12.2,7.32,6.6,LOC105442471,MAM and LDL-receptor class A domain-containing protein 2-like,83633,6827,8.163045687707006,NW_022145606.1:25931567-26015200,ECB-GENEPAGE-23118272,"ankyrin2,3/unc44-349 |Sp-Unc44_349|SPU_026606",partially curated,n/a,n/a,n/a,n/a
NW-022145598.1:1127020-1195630,25.83,49.33,12.15,24.6,LOC115923352,uncharacterized LOC115923352,9775,336,3.437340153452685,NW_022145598.1:1117581-1127356,ECB-GENEPAGE-23057209,Sp-Nlr156|SPU_025167|NACHT and LRR containing protein|Sp-Hypp_274|SPU_027762|hypothetical protein-274|Sp-Nlr139|SPU_026622,partially curated,n/a,n/a,n/a,"Immunity,Immunity_ReceptorNLR,Immunity_ReceptorNLR|Immunity,Immunity_ReceptorNLR,Immunity_ReceptorNLR"
NW-022145598.1:1127020-1195630,25.83,49.33,12.15,24.6,LOC115923353,putative uncharacterized protein ENSP00000383309,1217,1217,100.0,NW_022145598.1:1162961-1164178,ECB-GENEPAGE-23057213,SPU_010550,partially curated,n/a,n/a,n/a,n/a
NW-022145598.1:1127020-1195630,25.83,49.33,12.15,24.6,LOC575921,ficolin-1-like,1457,378,25.94371997254633,NW_022145598.1:1195252-1196709,ECB-GENEPAGE-23057221,SPU_022729|SPU_016984,partially curated,n/a,n/a,n/a,n/a
NW-022145598.1:1127020-1195630,25.83,49.33,12.15,24.6,LOC100889320,5-hydroxytryptamine receptor 1A-like,6505,6505,100.0,NW_022145598.1:1178600-1185105,ECB-GENEPAGE-23057217,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145601.1:27447381-27514808,19.05,16.84,12.62,12.12,LOC115924726,kinesin-like protein KIF16B,7484,3383,45.20309994655264,NW_022145601.1:27443280-27450764,ECB-GENEPAGE-23085359,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145601.1:27447381-27514808,19.05,16.84,12.62,12.12,LOC115924727,uncharacterized LOC115924727,3312,3312,100.0,NW_022145601.1:27460991-27464303,ECB-GENEPAGE-23085363,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145594.1:34080867-34147953,21.95,21.28,7.0,37.81,LOC115921335,uncharacterized LOC115921335,1349,1349,100.0,NW_022145594.1:34121779-34123128,ECB-GENEPAGE-23032586,SPU_006863|Sp-Hypp_500,partially curated,n/a,n/a,n/a,n/a
NW-022145594.1:34080867-34147953,21.95,21.28,7.0,37.81,LOC115921069,uncharacterized LOC115921069,3646,3646,100.0,NW_022145594.1:34133055-34136701,ECB-GENEPAGE-23032590,SPU_006863|Sp-Hypp_500,partially curated,n/a,n/a,n/a,n/a
NW-022145594.1:34080867-34147953,21.95,21.28,7.0,37.81,LOC100892805,uncharacterized LOC100892805,14240,14240,100.0,NW_022145594.1:34106153-34120393,ECB-GENEPAGE-23032581,SPU_003934|Sp-Nlr64|SPU_015481|Sp-Nlr85,partially curated,n/a,n/a,n/a,"Immunity,Immunity_ReceptorNLR,Immunity_ReceptorNLR|Immunity,Immunity_ReceptorNLR,Immunity_ReceptorNLR"
NW-022145594.1:34154907-34155049,51.5,46.62,13.19,46.4,LOC115918428,ATP-dependent RNA helicase cgh-1-like,23780,142,0.5971404541631623,NW_022145594.1:34147874-34171654,ECB-GENEPAGE-23032596,SPU_023295|Sp-Ddx6,partially curated,n/a,n/a,n/a,n/a
NW-022145594.1:34080867-34147953,21.95,21.28,7.0,37.81,LOC115921334,uncharacterized LOC115921334,12379,6029,48.70344939009613,NW_022145594.1:34074517-34086896,ECB-GENEPAGE-23032577,SPU_015046|Sp-Hypp_2185|Sp-Hypp_1797|SPU_008588|hypothetical protein-1797|transposon polyprotein-like,partially curated,n/a,n/a,n/a,n/a
NW-022145598.1:9857520-9924436,12.96,19.66,10.15,22.34,LOC115922984,uncharacterized LOC115922984,1554,1554,100.0,NW_022145598.1:9893967-9895521,ECB-GENEPAGE-23058761,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145598.1:9857520-9924436,12.96,19.66,10.15,22.34,LOC115923173,ubiquitin-protein ligase E3A-like,2221,2221,100.0,NW_022145598.1:9905057-9907278,ECB-GENEPAGE-23058765,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145598.1:9857520-9924436,12.96,19.66,10.15,22.34,LOC115923172,uncharacterized LOC115923172,44703,35657,79.76422164060578,NW_022145598.1:9848474-9893177,ECB-GENEPAGE-23058750,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145598.1:9857520-9924436,12.96,19.66,10.15,22.34,LOC115923174,uncharacterized LOC115923174,7085,7085,100.0,NW_022145598.1:9910377-9917462,ECB-GENEPAGE-23058769,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145598.1:9924481-9937910,12.67,22.31,5.97,36.5,LOC115922985,uncharacterized LOC115922985,7448,6729,90.34640171858217,NW_022145598.1:9923762-9931210,ECB-GENEPAGE-23058773,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:7396013-7462788,16.19,45.93,25.87,23.49,LOC115927561,ankyrin repeat domain-containing protein 50-like,2918,2918,100.0,NW_022145606.1:7428845-7431763,ECB-GENEPAGE-23115176,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:7396013-7462788,16.19,45.93,25.87,23.49,LOC105438764,ankyrin repeat domain-containing protein 29-like,9065,5619,61.98565912851627,NW_022145606.1:7457169-7466234,ECB-GENEPAGE-23115180,SPU_012272,partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:7396013-7462788,16.19,45.93,25.87,23.49,LOC105446804,ankyrin repeat domain-containing protein 50-like,6795,6795,100.0,NW_022145606.1:7405169-7411964,ECB-GENEPAGE-23115172,Sp-Gpr101L|SPU_001627|G protein-coupled receptor 101-like,partially curated,n/a,n/a,n/a,"Nervous,Nervous_Chemosensory,Nervous_Chemosensory"
NW-022145600.1:15333356-15399909,27.27,22.67,7.69,28.05,LOC115924052,uncharacterized LOC115924052,4739,4739,100.0,NW_022145600.1:15353505-15358244,ECB-GENEPAGE-23075189,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145600.1:15333356-15399909,27.27,22.67,7.69,28.05,LOC115918640,protein FAM166B-like,19950,19950,100.0,NW_022145600.1:15352331-15372281,ECB-GENEPAGE-23075182,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145600.1:15333356-15399909,27.27,22.67,7.69,28.05,LOC115918641,uncharacterized LOC115918641,30374,25417,83.68012115625206,NW_022145600.1:15374492-15404866,ECB-GENEPAGE-23075194,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145600.1:15333356-15399909,27.27,22.67,7.69,28.05,LOC115918652,transient receptor potential cation channel subfamily V member 5-like,28050,18792,66.99465240641712,NW_022145600.1:15324098-15352148,ECB-GENEPAGE-23075177,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145594.1:23317412-23383324,22.21,21.57,8.11,17.66,LOC115918444,uncharacterized LOC115918444,4296,4296,100.0,NW_022145594.1:23347660-23351956,ECB-GENEPAGE-23030448,SPU_003671|Sp-Lrp12,partially curated,n/a,n/a,n/a,n/a
NW-022145594.1:23407778-23443900,17.94,22.45,10.34,16.86,LOC577692,low-density lipoprotein receptor-related protein 2,83996,28936,34.44925948854707,NW_022145594.1:23352718-23436714,ECB-GENEPAGE-23030452,proteoliaisin-like| soft fertilization envelope protein 9-like |Sp-Sfep9L|vitellogenin receptor-like|Sp-VldlrL|SPU_019354|SPU_010257,partially curated,n/a,n/a,n/a,n/a
NW-022145594.1:23317412-23383324,22.21,21.57,8.11,17.66,LOC105441285,uncharacterized LOC105441285,21460,21460,100.0,NW_022145594.1:23325409-23346869,ECB-GENEPAGE-23030443,SPU_003671|Sp-Lrp12,partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:43760787-43825302,15.55,27.77,9.97,16.05,LOC115927464,proton-coupled folate transporter-like,3337,3337,100.0,NW_022145606.1:43762366-43765703,ECB-GENEPAGE-23120879,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:43760787-43825302,15.55,27.77,9.97,16.05,LOC115927468,zinc finger protein OZF-like,2943,1629,55.35168195718655,NW_022145606.1:43823673-43826616,ECB-GENEPAGE-23120900,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:43760787-43825302,15.55,27.77,9.97,16.05,LOC115918903,proton-coupled folate transporter-like,7329,1581,21.571837904216128,NW_022145606.1:43755039-43762368,ECB-GENEPAGE-23120875,"Sp-Slc46a1L_7| solute carrier family 46, member 1-like-7|SPU_023917",partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:43760787-43825302,15.55,27.77,9.97,16.05,LOC115927465,proton-coupled folate transporter-like,21461,21461,100.0,NW_022145606.1:43769752-43791213,ECB-GENEPAGE-23120883,"Sp-Slc46a1L_3| solute carrier family 46, member 1-like-3|SPU_017008",partially curated,n/a,n/a,n/a,n/a
NW-022145609.1:15260744-15324991,14.53,20.94,8.14,8.77,LOC115928812,uncharacterized LOC115928812,3983,3983,100.0,NW_022145609.1:15314131-15318114,ECB-GENEPAGE-23133594,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145609.1:15260744-15324991,14.53,20.94,8.14,8.77,LOC105436834,uncharacterized LOC105436834,18704,18704,100.0,NW_022145609.1:15269907-15288611,ECB-GENEPAGE-23133581,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:30891321-30955208,31.34,38.27,10.47,13.63,spec2d,spec2d protein,11058,11058,100.0,NW_022145606.1:30937910-30948968,ECB-GENEPAGE-23119054,"Calcium-binding protein involved in larval development and metamorphosis. Likely to function as calcium buffers mediating the transport of calcium from the sea water to the blastocoel where calcium is required for skeleton formation.     Developmental Stage: Accumulate in embryos and larvae, but not in adults.",partially curated,n/a,GO:0005509,n/a,n/a
NW-022145606.1:30891321-30955208,31.34,38.27,10.47,13.63,LOC576100,carboxypeptidase A2,9758,3261,33.418733346997335,NW_022145606.1:30951947-30961705,ECB-GENEPAGE-23119063,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145598.1:22996743-23058869,15.5,26.8,12.55,11.63,LOC105437133,partially curated,539,539,100.0,NW_022145598.1:23004162-23004701,ECB-GENEPAGE-23061274,n/a,n/a,n/a,"GO:0004930,GO:0007166,GO:0016020",n/a,n/a
NW-022145598.1:22996743-23058869,15.5,26.8,12.55,11.63,LOC105437134,partially curated,3037,2975,97.95851168916694,NW_022145598.1:23055894-23058931,ECB-GENEPAGE-23061281,n/a,n/a,n/a,n/a,n/a,n/a
NW-022145605.1:8657375-8718684,23.4,26.26,12.38,45.78,LOC100888321,TLC domain-containing protein 2,8365,8365,100.0,NW_022145605.1:8662705-8671070,ECB-GENEPAGE-23106608,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145603.1:7692526-7753183,16.56,50.64,16.35,10.67,LOC589875,fibrillin-1,88628,41777,47.13747348467753,NW_022145603.1:7711406-7800034,ECB-GENEPAGE-23093008,Sp-Fbn3|SPU_017678|fibrillin 3|Sp-Rt27|SPU_007351|reverse transcriptase-27|Sp-Fbn2_1|SPU_028619|fibrillin 2_1,partially curated,n/a,n/a,n/a,n/a
NW-022145607.1:1630506-1690939,30.44,32.94,14.79,18.21,LOC105446612,uncharacterized LOC105446612,14374,14374,100.0,NW_022145607.1:1639136-1653510,ECB-GENEPAGE-23122609,Sp-Nlr102_1|SPU_010052|NACHT and LRR containing protein|Sp-Nlr47|SPU_027513|Sp-Nlr102|SPU_010053|Sp-Nlr56|SPU_002423,partially curated,n/a,n/a,n/a,"Immunity,Immunity_ReceptorNLR,Immunity_ReceptorNLR|Immunity,Immunity_ReceptorNLR,Immunity_ReceptorNLR|Immunity,Immunity_ReceptorNLR,Immunity_ReceptorNLR"
NW-022145607.1:1630506-1690939,30.44,32.94,14.79,18.21,LOC105438619,uncharacterized LOC105438619,13558,13558,100.0,NW_022145607.1:1652510-1666068,ECB-GENEPAGE-23122613,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145607.1:16458465-16518206,13.17,19.33,7.79,12.95,LOC115918935,rhamnose-binding lectin-like,2354,1353,57.476635514018696,NW_022145607.1:16457464-16459818,ECB-GENEPAGE-23125173,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145607.1:16458465-16518206,13.17,19.33,7.79,12.95,LOC584513,nuclear receptor subfamily 2 group E member 1-like,21048,21048,100.0,NW_022145607.1:16491877-16512925,ECB-GENEPAGE-23125178,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:7467414-7526993,13.42,33.27,16.24,16.59,LOC100890450,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B-like,894,894,100.0,NW_022145606.1:7484079-7484973,ECB-GENEPAGE-23115184,SPU_023375,partially curated,n/a,n/a,KEGG:spu:100890450,n/a
NW-022145606.1:7467414-7526993,13.42,33.27,16.24,16.59,LOC100890587,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B-like,12443,12443,100.0,NW_022145606.1:7506895-7519338,ECB-GENEPAGE-23115192,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:7528316-7528326,64.2,56.3,25.1,47.1,LOC115927563,uncharacterized LOC115927563,2086,10,0.4793863854266539,NW_022145606.1:7526301-7528387,ECB-GENEPAGE-23115196,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:7467414-7526993,13.42,33.27,16.24,16.59,LOC115927562,uncharacterized LOC115927562,4620,4620,100.0,NW_022145606.1:7485447-7490067,ECB-GENEPAGE-23115188,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:7218767-7277183,13.97,34.97,17.11,10.19,LOC592217,uncharacterized LOC592217,1352,1352,100.0,NW_022145606.1:7222565-7223917,ECB-GENEPAGE-23115148,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:7218767-7277183,13.97,34.97,17.11,10.19,LOC105444419,ankyrin repeat domain-containing protein 50-like,1475,1475,100.0,NW_022145606.1:7228513-7229988,ECB-GENEPAGE-23115152,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:7218767-7277183,13.97,34.97,17.11,10.19,LOC105436946,uncharacterized LOC105436946,2901,2901,100.0,NW_022145606.1:7259604-7262505,ECB-GENEPAGE-23115156,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:7218767-7277183,13.97,34.97,17.11,10.19,LOC115927559,ankyrin repeat domain-containing protein 50-like,3310,3310,100.0,NW_022145606.1:7268012-7271322,ECB-GENEPAGE-23115160,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145609.1:9004020-9062405,37.02,32.88,21.52,8.99,LOC589968,"adrenodoxin-like protein 1, mitochondrial",6590,156,2.3672230652503794,NW_022145609.1:8997586-9004176,ECB-GENEPAGE-23132265,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145612.1:25674819-25732732,20.66,14.2,6.26,10.27,LOC764448,hemicentin-1,92828,47396,51.057870470116775,NW_022145612.1:25629387-25722215,ECB-GENEPAGE-23163026,Sp-Fn3_28|Sp-NfascL_4| neurofascin homolog-like |Sp-NfascL|neurofascin homolog|neuroglian-like | neurofascin homolog-like-4|SPU_010002|SPU_027917|SPU_013014|SPU_011113,partially curated,n/a,n/a,n/a,n/a
NW-022145612.1:25771888-25772000,23.81,36.44,14.89,44.57,LOC579742,neuronal cell adhesion molecule,164958,112,0.06789607051491896,NW_022145612.1:25730413-25895371,ECB-GENEPAGE-23163059,SPU_010003,partially curated,n/a,n/a,n/a,n/a
NW-022145605.1:27059334-27114575,20.61,20.37,7.03,16.14,LOC115926452,gastrin/cholecystokinin type B receptor-like,4735,4735,100.0,NW_022145605.1:27071081-27075816,ECB-GENEPAGE-23110936,SPU_020865|SPU_002462,partially curated,n/a,n/a,n/a,"Nervous,Nervous_Chemosensory,Nervous_Chemosensory"
