introgression_tract,Sdro,Sfra,Spal,Hpul,Overlapping Gene,Gene Name,Gene Length,Overlapping Bases,Percent Introgressed,Gene Coordinates,ECB Gene ID,Gene Synonyms,Curation Status,Gene Info,Echinobase GO,Echinobase KO,Tu GO
NW-022145609.1:8850917-8875995,11.03,14.33,5.96,13.76,LOC115918973,transcription factor BTF3 homolog 4-like,9504,8866,93.28703703703704,NW_022145609.1:8850279-8859783,ECB-GENEPAGE-23132210,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145609.1:8850917-8875995,11.03,14.33,5.96,13.76,LOC115928668,histone-binding protein N1/N2-like,14476,14476,100.0,NW_022145609.1:8861326-8875802,ECB-GENEPAGE-23132216,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:7537841-7562738,9.08,31.12,20.35,5.01,LOC764549,"ankyrin repeat, PH and SEC7 domain containing protein secG-like",1122,1122,100.0,NW_022145606.1:7558937-7560059,ECB-GENEPAGE-23115204,"Sp-Unc44_285| ankyrin2,3/unc44-285|SPU_008257",partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:7537841-7562738,9.08,31.12,20.35,5.01,LOC577492,ankyrin repeat domain-containing protein 50-like,6970,2666,38.24964131994261,NW_022145606.1:7533537-7540507,ECB-GENEPAGE-23115200,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145605.1:3656909-3681300,11.02,30.56,6.96,38.02,LOC762476,heparan sulfate glucosamine 3-O-sulfotransferase 2,5639,5639,100.0,NW_022145605.1:3671537-3677176,ECB-GENEPAGE-23105323,hypothetical protein-1099|Sp-Hypp_1099|Sp-Hs3st3b1_1| heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1-1|SPU_020725|SPU_023918|heparan sulfate (glucosamine) 3-O-sulfotransferase-like,partially curated,n/a,n/a,n/a,n/a
NW-022145605.1:30509502-30533445,24.28,28.29,13.89,14.66,LOC587325,clathrin heavy chain,37816,19786,52.321768563570984,NW_022145605.1:30491472-30529288,ECB-GENEPAGE-23111747,SPU_022649,partially curated,n/a,n/a,n/a,n/a
NW-022145594.1:23345461-23369167,29.45,22.34,6.93,15.43,LOC115918444,uncharacterized LOC115918444,4296,4296,100.0,NW_022145594.1:23347660-23351956,ECB-GENEPAGE-23030448,SPU_003671|Sp-Lrp12,partially curated,n/a,n/a,n/a,n/a
NW-022145594.1:23434780-23434783,12.33,25.0,10.67,45.67,LOC577692,low-density lipoprotein receptor-related protein 2,83996,3,0.003571598647554645,NW_022145594.1:23352718-23436714,ECB-GENEPAGE-23030452,proteoliaisin-like| soft fertilization envelope protein 9-like |Sp-Sfep9L|vitellogenin receptor-like|Sp-VldlrL|SPU_019354|SPU_010257,partially curated,n/a,n/a,n/a,n/a
NW-022145594.1:23345461-23369167,29.45,22.34,6.93,15.43,LOC105441285,uncharacterized LOC105441285,21460,1408,6.561043802423113,NW_022145594.1:23325409-23346869,ECB-GENEPAGE-23030443,SPU_003671|Sp-Lrp12,partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:3770788-3793668,18.58,15.07,5.81,9.91,LOC593361,"peptide chain release factor 1-like, mitochondrial",10295,960,9.324915007285089,NW_022145606.1:3761453-3771748,ECB-GENEPAGE-23114673,Sp-Mtrf1L|SPU_001337|mitochondrial translational release factor 1-like,partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:3797424-3801577,12.86,12.32,5.49,14.46,LOC575618,dynamin-binding protein,55416,4153,7.494225494442039,NW_022145606.1:3771780-3827196,ECB-GENEPAGE-23114678,Sp-Dnmbp|SPU_025554|Dynamin binding protein|TUBA,partially curated,n/a,n/a,n/a,"GTPase,GTPase_RhoRegulator,GTPase_RhoRegulator_RhoGEFDH"
NW-022145606.1:42801564-42824410,9.4,31.01,11.26,10.47,LOC100889806,uncharacterized LOC100889806,1404,1404,100.0,NW_022145606.1:42809080-42810484,ECB-GENEPAGE-23120684,Sp-PppL_239|SPU_002263|pol polyprotein like-239,partially curated,n/a,"GO:0003676,GO:0015074",n/a,n/a
NW-022145606.1:42801564-42824410,9.4,31.01,11.26,10.47,LOC115927738,uncharacterized LOC115927738,504,504,100.0,NW_022145606.1:42811119-42811623,ECB-GENEPAGE-23120689,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145610.1:28857036-28879076,14.15,23.58,11.95,7.9,LOC105438247,cilia- and flagella-associated protein 251-like,12103,11659,96.33148806081137,NW_022145610.1:28867417-28879520,ECB-GENEPAGE-23144297,SPU_003733,partially curated,n/a,n/a,n/a,n/a
NW-022145602.1:8898176-8919672,35.42,27.8,17.2,19.59,LOC587645,lengsin-like,1221,1221,100.0,NW_022145602.1:8915112-8916333,ECB-GENEPAGE-23088779,Sp-Gluld1_16|SPU_004832|Lengsin|Lens glutamine synthase-like|Glutamate--ammonia ligase,partially curated,n/a,n/a,n/a,n/a
NW-022145602.1:8898176-8919672,35.42,27.8,17.2,19.59,LOC594712,lengsin,6365,2035,31.97172034564022,NW_022145602.1:8893846-8900211,ECB-GENEPAGE-23088773,lengsin (lens protein with glutamine synthetase domain)-like 9|Sp-LgsnL9|Glutamate-ammonia ligase domain containing 1 protein|SPU_020200|Sp-Gluld1_9,partially curated,n/a,n/a,KEGG:spu:594712,n/a
NW-022145607.1:13661154-13682171,31.81,24.41,15.14,17.79,LOC583608,high affinity choline transporter 1,36593,27,0.07378460361271282,NW_022145607.1:13682144-13718737,ECB-GENEPAGE-23124653,Sp-Slc5a7|SPU_002911|Solute carrier family 5 member 7|Hemicholinium-3-sensitive choline transporter|CHT|High-affinity choline transporter 1|SPU_028367|Sp-Slc5a7_7|SPU_002910,partially curated,n/a,n/a,n/a,"Metabolism,Metabolism_Lipid,Metabolism_Lipid"
NW-022145609.1:3986884-4007474,15.07,14.54,6.31,14.03,LOC105437226,angiopoietin-1 receptor-like,26292,3633,13.817891373801917,NW_022145609.1:4003841-4030133,ECB-GENEPAGE-23131164,SPU_020375|Sp-Fn3_40|SPU_005015,partially curated,n/a,n/a,n/a,n/a
NW-022145602.1:5519481-5539096,16.27,21.02,15.91,8.5,LOC115925011,uncharacterized LOC115925011,19234,10174,52.89591348653426,NW_022145602.1:5528922-5548156,ECB-GENEPAGE-23088027," ankyrin2,3/unc44-like-104 |Sp-Unc44L_104|SPU_014953|SPU_025438",partially curated,n/a,n/a,n/a,n/a
NW-022145609.1:28539735-28559279,21.19,15.76,9.4,8.6,LOC752200,phospholipase A2,3556,3556,100.0,NW_022145609.1:28545416-28548972,ECB-GENEPAGE-23136031,Sp-Pla2g1b_6|SPU_011560|Phosphatidylcholine 2-acylhydrolase|Group IB phospholipase A2|Phospholipase A2 precursor,partially curated,n/a,"GO:0004623,GO:0005509,GO:0005576,GO:0006644,GO:0016042,GO:0050482",KEGG:spu:752200,n/a
NW-022145609.1:28539735-28559279,21.19,15.76,9.4,8.6,LOC590163,DNA methyltransferase 1-associated protein 1,15184,3272,21.54899894625922,NW_022145609.1:28527823-28543007,ECB-GENEPAGE-23136021,Sp-Dmap1|SPU_026147|DNA methyltransferase 1 associated protein 1,partially curated,n/a,n/a,n/a,n/a
NW-022145610.1:29438713-29458246,17.64,22.21,19.12,12.6,LOC105446375,"myosin heavy chain, non-muscle-like",3176,2184,68.76574307304786,NW_022145610.1:29456062-29459238,ECB-GENEPAGE-23144363,Sp-Hypp_2263|SPU_016516|hypothetical protein-2263,partially curated,n/a,n/a,n/a,n/a
NW-022145609.1:25480899-25499848,15.19,20.56,7.34,15.3,LOC576853,eukaryotic translation initiation factor 2D,21067,10315,48.96283286656857,NW_022145609.1:25470147-25491214,ECB-GENEPAGE-23135348,Sp-Lgtnl|SPU_016665|ligatin|LOC576853|LOC110985796,curated,n/a,n/a,n/a,n/a
NW-022145609.1:25480899-25499848,15.19,20.56,7.34,15.3,LOC115918974,uncharacterized LOC115918974,12036,8022,66.65004985044865,NW_022145609.1:25491826-25503862,ECB-GENEPAGE-23135357,Sp-Hypp_837|SPU_016668|hypothetical protein-837,partially curated,n/a,n/a,n/a,n/a
NW-022145607.1:13843946-13862832,20.83,23.17,9.47,7.31,LOC582849,chromosome 11 open reading frame 65,12313,147,1.1938601478112563,NW_022145607.1:13831780-13844093,ECB-GENEPAGE-23124692,Sp-C11orf65L|SPU_000488|human chromosome 11 open reading frame 65-like|LOC582849|uncharacterized protein C11orf65 homolog|LOC110974614,curated,n/a,n/a,n/a,n/a
NW-022145607.1:13843946-13862832,20.83,23.17,9.47,7.31,LOC100891505,uncharacterized LOC100891505,2586,2586,100.0,NW_022145607.1:13851761-13854347,ECB-GENEPAGE-23124698,Sp-Hypp_2060|SPU_012957|hypothetical protein-2060,partially curated,n/a,n/a,n/a,n/a
NW-022145607.1:13874727-13874749,32.32,37.82,18.55,15.41,LOC591258,golgi associated PDZ and coiled-coil motif containing,32559,22,0.06756964280229737,NW_022145607.1:13862669-13895228,ECB-GENEPAGE-23124702,Sp-Gopc_1|SPU_015594|golgi associated PDZ and coiled-coil motif containing-1|Sp-Gopc|SPU_008723|golgi associated PDZ and coiled-coil motif containing|LOC591258|Golgi-associated PDZ and coiled-coil motif-containing protein|LOC110984492,curated,n/a,"GO:0005794,GO:0043004",n/a,n/a
NW-022145606.1:44253281-44271945,23.43,40.96,10.37,18.32,LOC591824,low molecular weight phosphotyrosine protein phosphatase,6797,6797,100.0,NW_022145606.1:44257673-44264470,ECB-GENEPAGE-23121006,Sp-Acp1|SPU_006443|acid phosphatase 1,partially curated,n/a,n/a,n/a,n/a
NW-022145598.1:1165871-1184152,47.31,55.23,16.2,27.62,LOC100889320,5-hydroxytryptamine receptor 1A-like,6505,5552,85.34973097617218,NW_022145598.1:1178600-1185105,ECB-GENEPAGE-23057217,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:7259000-7277151,32.03,65.45,35.76,24.83,LOC105436946,uncharacterized LOC105436946,2901,2901,100.0,NW_022145606.1:7259604-7262505,ECB-GENEPAGE-23115156,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:7259000-7277151,32.03,65.45,35.76,24.83,LOC115927559,ankyrin repeat domain-containing protein 50-like,3310,3310,100.0,NW_022145606.1:7268012-7271322,ECB-GENEPAGE-23115160,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145598.1:8055888-8073044,17.31,39.71,8.36,24.67,LOC105441728,antigen WC1.1-like,2086,525,25.16778523489933,NW_022145598.1:8054327-8056413,ECB-GENEPAGE-23058322,n/a,partially curated,n/a,"GO:0005044,GO:0016020",n/a,n/a
NW-022145598.1:8055888-8073044,17.31,39.71,8.36,24.67,LOC105441738,deleted in malignant brain tumors 1 protein-like,6474,912,14.087117701575533,NW_022145598.1:8072132-8078606,ECB-GENEPAGE-23058326,Sp-Srcr163|SPU_021124,partially curated,n/a,n/a,n/a,"Immunity,Immunity_ReceptorScavenger,Immunity_ReceptorScavenger"
NW-022145609.1:23321985-23338837,41.43,41.36,13.64,12.02,LOC100893903,nipped-B-like protein A,48317,16852,34.87799325289236,NW_022145609.1:23316711-23365028,ECB-GENEPAGE-23134936, delangin | Nipped-B homolog-like |Sp-NippbL|SPU_025723|SPU_000265,partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:13377841-13394539,25.14,17.32,7.76,8.42,LOC115927236,L-gulonolactone oxidase-like,1717,1717,100.0,NW_022145606.1:13379335-13381052,ECB-GENEPAGE-23116163,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:13377841-13394539,25.14,17.32,7.76,8.42,LOC115927237,uncharacterized LOC115927237,1410,321,22.76595744680851,NW_022145606.1:13394218-13395628,ECB-GENEPAGE-23116174,LOC110988160,partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:13377841-13394539,25.14,17.32,7.76,8.42,LOC590463,ileal sodium/bile acid cotransporter,9742,9742,100.0,NW_022145606.1:13383278-13393020,ECB-GENEPAGE-23116167,"Sp-Slc10a2L_4| solute carrier family 10, member 2-like-4|SPU_022363",partially curated,n/a,"GO:0015293,GO:0016020",KEGG:spu:590463,n/a
NW-022145605.1:558978-575007,13.17,17.67,6.35,19.4,LOC115926573,LIM/homeobox protein Lhx1-like,17911,46,0.2568254145497181,NW_022145605.1:574961-592872,ECB-GENEPAGE-23104638,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145614.1:1767091-1782555,12.26,45.45,10.66,28.85,LOC115920231,calcium-activated chloride channel regulator 1-like,2920,579,19.828767123287673,NW_022145614.1:1781976-1784896,ECB-GENEPAGE-23181309,Sp-Clca2|SPU_013762|chloride channel calcium activated 2|Sp-ClcaL3|calcium-activated chloride channel regulator-like,partially curated,n/a,n/a,n/a,n/a
NW-022145614.1:1767091-1782555,12.26,45.45,10.66,28.85,LOC105440151,suppressor of tumorigenicity 14 protein homolog,27021,7794,28.84423226379483,NW_022145614.1:1747864-1774885,ECB-GENEPAGE-23181303,"Sp-Tmprss9_1|SPU_016405|transmembrane protease|serine 9-1; serase 1B-like; serase-like; polyserase-like|transmembrane protease, serine 9-1|serase 1B-like|serase-like|polyserase-like",partially curated,n/a,n/a,n/a,"Metabolism,Metabolism_AminoAcid,Metabolism_AminoAcid"
NW-022145609.1:2529360-2544756,12.69,12.16,5.93,17.21,LOC115918997,uncharacterized LOC115918997,15242,11775,77.25364125442854,NW_022145609.1:2532981-2548223,ECB-GENEPAGE-23130916,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:35873974-35874276,62.84,48.54,16.29,86.28,LOC587525,thrombospondin-1,36453,302,0.8284640495981127,NW_022145606.1:35847883-35884336,ECB-GENEPAGE-23119874,Sp-ThromE|SPU_017370|SPU_011312|Sp-ThrombB2|SPU_022667|LOC110982975,partially curated,n/a,n/a,n/a,"Adhesion,Adhesion_ECMOther,Adhesion_ECMOther|Adhesion,Adhesion_ECMOther,Adhesion_ECMOther"
NW-022145601.1:15661391-15676561,9.75,45.39,16.97,5.17,LOC105438827,uncharacterized LOC105438827,3014,1290,42.80026542800265,NW_022145601.1:15675271-15678285,ECB-GENEPAGE-23082869,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145601.1:15661391-15676561,9.75,45.39,16.97,5.17,LOC100888791,G-protein coupled receptor 1-like,7008,6903,98.50171232876713,NW_022145601.1:15661286-15668294,ECB-GENEPAGE-23082865,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:20830453-20830460,36.14,26.43,15.71,54.71,LOC100889591,semaphorin-4A,37596,7,0.018619002021491648,NW_022145606.1:20812804-20850400,ECB-GENEPAGE-23117521,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145598.1:18834997-18841371,10.92,16.27,5.03,12.45,LOC578626,laminin subunit alpha,101306,6374,6.291828716956547,NW_022145598.1:18748169-18849475,ECB-GENEPAGE-23060505,SPU_021166,partially curated,n/a,n/a,n/a,n/a
NW-022145598.1:18735364-18750392,13.28,16.09,7.16,16.36,LOC574688,proteoglycan 4,14643,8333,56.90773748548794,NW_022145598.1:18729054-18743697,ECB-GENEPAGE-23060498,Sp-Hypp_2083|SPU_013483|hypothetical protein-2083,partially curated,n/a,n/a,n/a,n/a
NW-022145597.1:4258850-4259049,58.64,51.33,19.48,58.68,LOC588101,beta-arrestin-1,45287,199,0.4394197010179522,NW_022145597.1:4214277-4259564,ECB-GENEPAGE-23050484,Sp-Arrb1L_1|Sp-Arrb2n|Arrb1/2-like|beta-arrestin 1-like|Sp-Arrb1L|beta-arrestin 1|beta arr1|arrb1|ArrK|krz|kurtz|arr-1|SPU_006155|SPU_017460|Sp-Arrb1c,partially curated,n/a,n/a,n/a,n/a
NW-022145607.1:30959746-30968552,30.13,31.34,32.74,9.22,LOC763096,relaxin receptor 1-like,37534,3576,9.527361858581553,NW_022145607.1:30925788-30963322,ECB-GENEPAGE-23128007,SPU_002036|SPU_003491|Sp-RtL_35|SPU_013787|reverse transcriptase-like-35,partially curated,n/a,n/a,n/a,n/a
NW-022145598.1:7627561-7627735,45.8,35.21,17.7,70.55,LOC105447429,uncharacterized LOC105447429,136373,174,0.12759123873494022,NW_022145598.1:7560194-7696567,ECB-GENEPAGE-23058244,Sp-Fn3_7|SPU_021262|Sp-Lh2/Fn3|SPU_009018|Sp-Rp1|SPU_028894|retinitis pigmentosa (autosomal dominant)|retinitis pigmentosa RP1 protein|Sp-Loxhd1_2|SPU_028895|lipoxygenase homology domains 1-2|LOC110978685,partially curated,n/a,n/a,n/a,"Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3|Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3"
NW-022145606.1:37405257-37419422,12.15,28.23,5.5,11.91,LOC583072,uncharacterized LOC583072,22704,8582,37.79950669485553,NW_022145606.1:37391135-37413839,ECB-GENEPAGE-23120054,"Sp-Unc44L_63| ankyrin2,3/unc44-like-63|SPU_003787|SPU_009792",partially curated,n/a,n/a,n/a,n/a
NW-022145609.1:25978817-25992645,15.25,25.48,8.53,27.25,LOC583924,transgelin-3,35919,13828,38.49773100587433,NW_022145609.1:25958413-25994332,ECB-GENEPAGE-23135455,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145603.1:17585997-17599789,15.9,14.98,5.92,12.39,LOC100894124,adenosine deaminase AGSA,16085,5132,31.905502020516007,NW_022145603.1:17575044-17591129,ECB-GENEPAGE-23094653,Sp-Cecr1L|SPU_020443|cat eye syndrome chromosome region|candidate 1-like,partially curated,n/a,n/a,n/a,"Metabolism,Metabolism_Nucleotide,Metabolism_Nucleotide"
NW-022145598.1:5244538-5258132,21.23,30.1,11.92,20.99,LOC594559,heparan sulfate glucosamine 3-O-sulfotransferase 1,10683,5875,54.99391556678835,NW_022145598.1:5239730-5250413,ECB-GENEPAGE-23057901,Sp-Hs3st|SPU_017899|heparan 3-O-sulfotransferase|LOC110978944,partially curated,n/a,GO:0008146,KEGG:spu:594559,"Adhesion,Adhesion_ECMProteoglycan,Adhesion_ECMProteoglycan"
NW-022145606.1:31253228-31255029,11.87,11.6,6.48,8.56,LOC115927392,epidermal growth factor receptor kinase substrate 8-like,77881,1801,2.312502407519164,NW_022145606.1:31215199-31293080,ECB-GENEPAGE-23119103,Sp-Eps8|SPU_009856|epidermal growth factor receptor pathway substrate 8,partially curated,n/a,n/a,n/a,n/a
NW-022145610.1:9104667-9104692,64.2,71.16,16.72,73.44,LOC594521,EVI5-like protein,86709,25,0.02883207048864593,NW_022145610.1:9049964-9136673,ECB-GENEPAGE-23140184,Sp-Evi5_2|ecotropic viral integration site 5-1|Sp-Evi5_1|ecotropic viral integration site 5-like|Sp-Evi5|ecotropic viral integration site 5|RAB GTPase activating protein 1|SPU_002640|SPU_013300|SPU_021321|Sp-Evi5L|LOC110988498,partially curated,n/a,n/a,n/a,n/a
NW-022145594.1:15611421-15624425,5.31,9.12,6.42,6.84,LOC594237,cell adhesion molecule 1-like,972,972,100.0,NW_022145594.1:15623449-15624421,ECB-GENEPAGE-23029403,SPU_000533|Sp-Igf_21|SPU_024881|Egff_6,partially curated,n/a,n/a,n/a,"Metalloprotease,Metalloprotease,Metalloprotease"
NW-022145594.1:15611421-15624425,5.31,9.12,6.42,6.84,LOC115921251,synaptogenesis protein syg-2-like,20279,4879,24.059371763893683,NW_022145594.1:15596021-15616300,ECB-GENEPAGE-23029399,"hypothetical protein-2660|Sp-Hypp_2660| down syndrome cell adhesion molecule-like |hypothetical protein-1149|Sp-Hypp_1149|Sp-Igf_13|Sp-Igf_18|hypothetical protein-790|Sp-Hypp_790|hypothetical protein-1899|Sp-Hypp_1899|hypothetical protein-1625|Sp-Hypp_1625|hypothetical protein-559|Sp-Hypp_559|Sp-Igf_14|Sp-Igf_16|neuromusculin-like|hypothetical protein-1753|Sp-Hypp_1753|Sp-Fn3/Igf_43| nephrin-like-3 |Sp-Nphs1L_3|Sp-Igf_20| nephrosis 1 homolog, nephrin-like |hypothetical protein-2574|Sp-Hypp_2574|Sp-Igf_21|hypothetical protein-2895|Sp-Hypp_2895|nephrin-like|SPU_027217|SPU_000533|SPU_021747|SPU_016889|SPU_001092|SPU_021746|SPU_012355|SPU_022055|SPU_012350|SPU_007904|SPU_006023|SPU_010122|SPU_015583|SPU_013978|SPU_000532|SPU_025431|SPU_023244|SPU_008772|immunoglobulin superfamily, member 10-like",partially curated,n/a,n/a,n/a,"Adhesion,Adhesion_ReceptorIgFN3,Adhesion_ReceptorIgFN3"
NW-022145598.1:19764664-19764712,27.25,35.29,26.85,16.0,LOC763828,allene oxide synthase-lipoxygenase protein-like,10758,48,0.4461795872838818,NW_022145598.1:19764620-19775378,ECB-GENEPAGE-23060723,"arachidonate 12-lipoxygenase, 12R type-2 |Sp-Alox12b-2|SPU_021975|SPU_001168",partially curated,n/a,n/a,n/a,n/a
NW-022145609.1:21586429-21599163,23.5,24.91,9.18,16.06,LOC584951,neuropeptide Y receptor type 6,16594,3605,21.724719778233094,NW_022145609.1:21573440-21590034,ECB-GENEPAGE-23134575,SPU_028329,partially curated,n/a,n/a,n/a,n/a
NW-022145609.1:21600698-21600714,43.25,33.56,18.06,35.12,LOC115928522,C-C chemokine receptor type 1-like,71903,16,0.022252200881743463,NW_022145609.1:21593876-21665779,ECB-GENEPAGE-23134587,SPU_017236,partially curated,n/a,n/a,n/a,n/a
NW-022145594.1:2047376-2047383,45.57,45.43,41.43,88.86,LOC755356,uncharacterized LOC755356,90372,7,0.007745761961669544,NW_022145594.1:2025334-2115706,ECB-GENEPAGE-23027410,Sp-Lrp1bL|transmembrane serine protease 6-like|hypothetical protein-2409|Sp-Hypp_2409|low density lipoprotein-related protein 1B|Sp-Lrp1b|candidate tumor suppressor protein|SPU_010022|SPU_018871|SPU_007255|low density lipoprotein-related protein 1B (deleted in tumors)-like,partially curated,n/a,n/a,n/a,n/a
NW-022145609.1:17001074-17001090,11.25,22.94,7.12,37.25,LOC592774,eukaryotic translation initiation factor 2B subunit gamma,37036,16,0.04320120963386975,NW_022145609.1:16998290-17035326,ECB-GENEPAGE-23133949,SPU_014158|SPU_025054|Sp-Eif2Bg|SPU_008651|Translation initiation factor eIF-2B gamma subunit|LOC592774|translation initiation factor eIF-2B subunit gamma|LOC110989972,curated,n/a,n/a,n/a,"EggActivation,EggActivation,EggActivation"
NW-022145606.1:13532249-13544716,15.02,20.89,9.91,18.29,LOC115927238,uncharacterized LOC115927238,16633,1349,8.110382973606685,NW_022145606.1:13516965-13533598,ECB-GENEPAGE-23116212,Sp-Hypp_227|SPU_025255|hypothetical protein-227|human chromosome 13 open reading frame 34 protein-like,partially curated,n/a,n/a,n/a,n/a
NW-022145607.1:847567-859983,25.07,23.28,13.23,29.37,LOC105441888,uncharacterized LOC105441888,34896,12416,35.580009170105455,NW_022145607.1:825231-860127,ECB-GENEPAGE-23122474,Sp-Nlr14|SPU_026921,partially curated,n/a,n/a,n/a,"Immunity,Immunity_ReceptorNLR,Immunity_ReceptorNLR"
NW-022145600.1:26082643-26082984,26.01,25.7,11.51,29.95,LOC115918648,neuropeptide Y receptor type 2-like,1914,122,6.374085684430512,NW_022145600.1:26080851-26082765,ECB-GENEPAGE-23077092,Sp-Gpr105L|SPU_010569|G protein-coupled receptor 105-like,partially curated,n/a,n/a,n/a,"GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All"
NW-022145600.1:27213303-27225597,10.87,14.7,6.05,15.93,LOC115924127,missing,17420,442,2.5373134328358207,NW_022145600.1:27196325-27213745,ECB-GENEPAGE-23077092,Sp-Gpr105L|SPU_010569|G protein-coupled receptor 105-like,partially curated,n/a,n/a,n/a,"GPCRRhodopsin,GPCRRhodopsin_All,GPCRRhodopsin_All"
NW-022145609.1:13031250-13043492,19.6,64.68,11.01,8.82,LOC115928495,deleted in malignant brain tumors 1 protein-like,4277,928,21.697451484685526,NW_022145609.1:13027901-13032178,ECB-GENEPAGE-23133173,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145609.1:13031250-13043492,19.6,64.68,11.01,8.82,LOC115928472,uncharacterized LOC115928472,8952,8952,100.0,NW_022145609.1:13031613-13040565,ECB-GENEPAGE-23133177,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145609.1:13031250-13043492,19.6,64.68,11.01,8.82,LOC115928496,deleted in malignant brain tumors 1 protein-like,19567,2845,14.539786375019165,NW_022145609.1:13040647-13060214,ECB-GENEPAGE-23133182,Sp-Srcr215|SPU_026848|Sp-Srcr225|SPU_028612,partially curated,n/a,n/a,n/a,"Immunity,Immunity_ReceptorScavenger,Immunity_ReceptorScavenger|Immunity,Immunity_ReceptorScavenger,Immunity_ReceptorScavenger"
